Cement,Blast_Furnace_Slag,Fly_Ash,Water,Superplasticizer,Coarse_Aggregate,Fine_Aggregate,Age,Concrete_Strength,Water_Binder_Ratio,Log_Age,Cement_x_Age,SCM_Ratio
305.3,5.320567975482857,0.0,203.5,0.0,965.4,631.0,7,25.893960655999997,0.39996068396303686,2.0794415416798357,2137.1,0.3999606918238994
491.0,3.295836866004329,4.820281565605037,210.0,1.5953389880545987,882.0,699.0,56,59.590425715270676,0.32812499487304697,4.04305126783455,27496.0,0.2328125
336.5,0.0,0.0,181.9,1.4816045409242156,985.8,816.8,28,44.868340176000004,0.5405646198940678,3.367295829986474,9422.0,0.0
166.09,0.0,5.101511415553109,176.46,1.7029282555214393,1058.6,780.09,28,21.53923024,0.5357663184428493,3.367295829986474,4650.52,0.4957189701238766
190.34,0.0,4.837709458942664,161.85,2.3869262414277967,1088.1,802.59,100,40.38950408,0.5129627119370338,4.61512051684126,19034.0,0.39674188640973634
427.5,3.8815637979434374,0.0,228.0,0.0,932.0,594.0,180,41.836714203999996,0.4799999898947371,5.198497031265826,76950.0,0.1
194.68,0.0,4.620255823406132,165.62,2.1377104498038118,1006.4,905.9,100,37.34202016,0.5610433414280712,4.61512051684126,19468.0,0.34051490514905147
162.0,5.252796851246227,5.004617221770693,178.8,2.9856819377004897,838.1,741.4,28,33.762260768,0.35745701004684105,3.367295829986474,4536.0,0.6761295481807277
165.0,0.0,5.017279836814924,182.0,2.5649493574615367,1023.0,729.0,28,18.0297974,0.5777777594356267,3.367295829986474,4620.0,0.47619047619047616
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3,13.52062436,0.5800604054362416,1.3862943611198906,993.0,0.0
475.0,0.0,4.0943445622221,142.0,1.0647107369924282,1098.0,641.0,28,57.226507999999995,0.26591759801652437,3.367295829986474,13300.0,0.1104868913857678
190.68,0.0,4.839451481712757,162.14,2.1713368063840917,1090.0,804.01,56,35.34253976,0.5129713834164963,4.04305126783455,10678.08,0.39673500379650717
173.81,4.547223226033242,5.080783053998338,172.34,2.373043556642607,1007.2,746.6,100,50.93848688,0.4035309449393335,4.61512051684126,17381.0,0.5930270675283319
192.0,5.666426688112432,0.0,192.0,0.0,929.8,716.1,3,12.788400847999998,0.3999999916666669,1.3862943611198906,576.0,0.6
277.19,4.593300013417604,3.2371085931292605,160.7,2.5006159434931803,1061.7,782.46,3,30.44726016,0.4022830149377171,1.3862943611198906,831.5699999999999,0.3061055899066263
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,3,33.398217439999996,0.28891397912828953,1.3862943611198906,1275.0,0.2000752870318088
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,7,24.065470304,0.48549018338587757,2.0794415416798357,2677.5,0.0
374.0,5.24807615011129,0.0,170.1,2.4069451083182885,926.1,756.7,28,61.09446836,0.30202414236462816,3.367295829986474,10472.0,0.33593749999999994
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28,37.42475728,0.4869109820180372,3.367295829986474,10696.0,0.0
250.2,5.122772794033106,0.0,203.5,0.0,977.6,694.1,90,47.714497103999996,0.4880095806232715,4.51085950651685,22518.0,0.4
141.3,5.3612921657094255,0.0,203.5,0.0,971.8,748.5,3,4.827710952,0.575997719332077,1.3862943611198906,423.90000000000003,0.6000566091140673
212.57,0.0,4.618974466964488,159.35,2.4309783077624445,1003.8,903.79,28,37.404073,0.5091704847529881,3.367295829986474,5951.96,0.32077581799591004
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7,25.447869684,0.4677581746156631,2.0794415416798357,2779.0,0.0
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.966865263999996,0.5765765592619653,3.367295829986474,9324.0,0.0
237.5,5.474369310328396,0.0,228.0,0.0,932.0,594.0,270,38.407950056000004,0.4799999898947371,5.602118820879701,64125.0,0.5
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,28,22.489328168,0.4868903910096909,3.367295829986474,10679.199999999999,0.0
200.0,4.897839799950911,0.0,192.0,0.0,965.4,806.2,28,30.439675923999996,0.5765765592619653,3.367295829986474,5600.0,0.3993993993993994
286.3,5.307772525318792,0.0,144.7,2.501435951739211,1004.6,803.7,7,37.997022359999995,0.29700327797612314,2.0794415416798357,2004.1000000000001,0.41235632183908044
285.0,5.25227342804663,0.0,163.0,2.151762203259462,1031.0,685.0,28,53.57917996,0.34315788751246556,3.367295829986474,7980.0,0.4
140.1,2.5494451709255714,5.425390449111513,207.8,1.7749523509116738,1020.9,683.8,28,26.28,0.5497354351921844,3.367295829986474,3922.7999999999997,0.6293650793650793
446.0,3.2188758248682006,4.382026634673881,162.0,2.5368663887187113,967.0,712.0,28,51.021224,0.29508196183821567,3.367295829986474,12488.0,0.18761384335154827
167.95,3.7630588522881876,5.1049146397432645,121.75,1.9050881545350582,1058.7,780.11,56,32.8535314,0.3256566542112916,4.04305126783455,9405.199999999999,0.5507676670411384
337.9,5.247024072160486,0.0,174.9,2.3513752571634776,944.7,755.8,7,35.101223159999996,0.33194153858528114,2.0794415416798357,2365.2999999999997,0.35870184095653823
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7,18.12632404,0.579999983428572,2.0794415416798357,2450.0,0.0
143.6,0.0,5.169915651743512,158.4,2.9391619220655967,942.7,844.5,28,15.42357812,0.49733122457358797,3.367295829986474,4020.7999999999997,0.5491365777080063
349.0,0.0,5.187385805840755,230.0,1.9459101490553132,785.0,721.0,28,43.95,0.43643262928970344,3.367295829986474,9772.0,0.3377609108159393
397.0,0.0,0.0,185.0,0.0,1040.0,734.0,28,39.0932892,0.46599495047871664,3.367295829986474,11116.0,0.0
318.8,5.363636832668679,0.0,155.7,2.72785282839839,852.1,880.4,28,55.495923239999996,0.293054765799835,3.367295829986474,8926.4,0.39996235648409567
190.68,0.0,4.839451481712757,162.14,2.1713368063840917,1090.0,804.01,3,15.04436632,0.5129713834164963,1.3862943611198906,572.04,0.39673500379650717
153.1,4.983606621708336,4.736198448394496,178.5,2.1972245773362196,1001.9,688.7,28,25.559564796,0.4342009137873774,3.367295829986474,4286.8,0.627584529311603
158.4,0.0,5.277604324950495,219.7,2.4849066497880004,897.7,712.9,28,8.536402356,0.6218511004287829,3.367295829986474,4435.2,0.5516558165864704
143.0,5.138148614395216,4.967727793084979,190.7,2.2407096892759584,967.4,643.5,28,29.726068263999995,0.41902877567504343,3.367295829986474,4004.0,0.6857833443199298
236.0,5.062595033026967,0.0,192.0,0.0,972.6,749.1,3,13.565440299999999,0.48854960588932306,1.3862943611198906,708.0,0.3994910941475827
149.0,4.941642422609304,4.700480365792417,193.0,1.9459101490553132,892.0,780.0,28,23.69039536,0.48614608347239086,3.367295829986474,4172.0,0.6246851385390428
288.0,5.262690188904886,0.0,192.0,0.0,932.0,717.8,7,23.523542168,0.3999999916666669,2.0794415416798357,2016.0,0.4
116.0,5.159055299214529,0.0,192.0,0.0,909.8,891.9,28,22.347985588,0.6643598386034658,3.367295829986474,3248.0,0.5986159169550173
231.75,0.0,4.809090142334542,173.96,2.0438143640366846,1056.4,778.45,100,45.83636448,0.4922885221640626,4.61512051684126,23175.0,0.34417183122506156
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90,34.6806428,0.6193548187304898,4.51085950651685,27900.0,0.0
238.1,0.0,0.0,185.7,0.0,1118.8,789.3,28,17.576122192,0.7799243687558014,3.367295829986474,6666.8,0.0
233.81,0.0,4.559963593150012,197.89,1.7168563092013707,947.04,852.16,14,22.13907436,0.6026066383688103,2.70805020110221,3273.34,0.28801120618776455
108.3,5.096201182425903,0.0,203.5,0.0,938.2,849.0,28,20.593958644,0.7517546822403147,3.367295829986474,3032.4,0.5999261174732177
401.8,4.5612182984589085,0.0,147.4,2.517696472610991,946.8,852.1,28,68.4994406,0.2968781410497857,3.367295829986474,11250.4,0.19073514602215508
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28,27.337723399999998,0.579999983428572,3.367295829986474,9800.0,0.0
374.0,5.24807615011129,0.0,170.1,2.4069451083182885,926.1,756.7,56,63.3973182,0.30202414236462816,4.04305126783455,20944.0,0.33593749999999994
279.8,4.866764923676554,4.619073091157083,172.4,2.3513752571634776,825.1,804.9,28,52.826961643999994,0.33863680340528773,3.367295829986474,7834.400000000001,0.4504026713808682
336.0,4.90527477843843,0.0,222.0,1.9459101490553132,756.0,787.0,28,31.9,0.47234041548211886,3.367295829986474,9408.0,0.2851063829787234
312.7,0.0,0.0,178.1,2.1972245773362196,999.7,822.2,28,25.10382116,0.5695554662758087,3.367295829986474,8755.6,0.0
362.6,5.247024072160486,0.0,164.9,2.533696813957432,944.7,755.8,28,71.29871315999999,0.29894850799585737,3.367295829986474,10152.800000000001,0.3426395939086294
157.0,5.4680601411351315,0.0,192.0,0.0,935.4,781.2,7,16.889404096,0.48854960588932306,2.0794415416798357,1099.0,0.6005089058524173
375.0,4.551769409260976,0.0,126.6,3.1945831322991562,852.1,992.6,91,62.5009994,0.27005118877877154,4.5217885770490405,34125.0,0.2000853242320819
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7,14.2032056,0.6486486267348437,2.0794415416798357,2072.0,0.0
359.0,2.995732273553991,4.955827057601261,154.0,2.477378383367209,942.0,801.0,56,68.75060685418796,0.2967244644176404,4.04305126783455,20104.0,0.30828516377649323
251.37,0.0,4.7813898305905775,188.45,1.9947003132247452,1028.4,757.73,3,13.12072828,0.5098203519689333,1.3862943611198906,754.11,0.31995996104317714
154.8,5.2171073111224935,0.0,193.3,2.312535423847214,877.2,867.7,28,23.786922,0.5715552758262781,3.367295829986474,4334.400000000001,0.5422826729745712
122.6,5.219815138393079,0.0,203.5,0.0,958.2,800.1,3,3.31982694,0.6639477760539062,1.3862943611198906,367.79999999999995,0.6
151.6,0.0,4.726502471155617,184.4,2.186051276738094,992.0,815.9,28,12.180972492,0.6998102201210543,3.367295829986474,4244.8,0.42466793168880457
213.76,4.595725727160092,3.239462458476589,181.74,2.0347056478384444,1066.0,785.52,100,49.973220479999995,0.5403460623076036,4.61512051684126,21376.0,0.36445263721234467
274.0,4.499809670330265,4.7535901911063645,202.0,2.302585092994046,759.0,827.0,28,35.52,0.4225941334185328,3.367295829986474,7672.0,0.42677824267782427
145.0,0.0,5.19295685089021,202.0,2.1972245773362196,824.0,869.0,28,10.53519328,0.623456770880964,3.367295829986474,4060.0,0.5524691358024691
491.0,3.295836866004329,4.820281565605037,210.0,1.5953389880545987,882.0,699.0,3,25.60910856945864,0.32812499487304697,1.3862943611198906,1473.0,0.2328125
181.38,0.0,5.124023501441311,169.59,2.1471001901536506,1055.6,777.8,3,13.62404576,0.48678204062165853,1.3862943611198906,544.14,0.47937656075088264
142.0,4.875197323201151,5.123963979403259,215.0,1.9459101490553132,735.0,836.0,28,31.37,0.4897494193678948,3.367295829986474,3976.0,0.6765375854214123
140.0,5.10594547390058,4.859812404361672,237.0,1.9459101490553132,869.0,656.0,28,35.225328839999996,0.5486110984117801,3.367295829986474,3920.0,0.6759259259259259
287.0,4.804021044733257,4.553876891600541,188.0,2.302585092994046,904.0,696.0,28,41.940825079999996,0.3745019845716736,3.367295829986474,8036.0,0.42828685258964144
159.8,5.5254529391317835,0.0,168.4,2.580216829592325,1049.3,688.2,28,39.455953576,0.4109321520026317,3.367295829986474,4474.400000000001,0.6100536847242557
152.6,5.479388141440339,0.0,200.0,1.9878743481543455,1001.8,683.9,28,26.859916531999996,0.5111167771245394,3.367295829986474,4272.8,0.6100178890876565
167.0,4.335982696172475,5.123963979403259,164.03,2.187174241482718,1007.3,770.1,3,15.520104759999999,0.40065949192331485,1.3862943611198906,501.0,0.5920859794821691
160.0,0.0,5.5254529391317835,168.0,2.5649493574615367,1049.0,688.0,28,37.66,0.4097560875669247,3.367295829986474,4480.0,0.6097560975609756
289.0,0.0,0.0,192.0,0.0,913.2,895.3,7,14.596896395999998,0.6643598386034658,2.0794415416798357,2023.0,0.0
212.52,0.0,4.618777189394308,159.32,2.2731562823032334,1007.8,903.59,3,13.54130864,0.5091885164374536,1.3862943611198906,637.5600000000001,0.3207836619898367
218.85,0.0,4.829353196876964,158.49,2.512035317176253,1078.7,794.91,3,15.340841,0.46209690179902907,1.3862943611198906,656.55,0.3619161467140941
165.0,0.019802627296179712,4.973763819320351,163.81,0.0,1005.6,900.9,28,26.200088,0.5308337752087309,3.367295829986474,4620.0,0.4653099581969603
246.83,0.0,4.836916626109569,143.3,2.5641798306825083,1086.8,800.89,56,60.32225524,0.3853082631467758,4.04305126783455,13822.480000000001,0.33631792638003816
255.0,4.605170185988092,4.356708826689592,189.0,1.9459101490553132,919.0,749.0,28,33.79811352,0.43851507103213294,3.367295829986474,7140.0,0.40835266821345706
150.4,4.717605615317879,5.483551344789026,168.1,2.0149030205422647,1000.2,667.2,28,37.92,0.33552893541858414,3.367295829986474,4211.2,0.6998003992015969
332.0,0.0,5.14166355650266,160.0,1.9459101490553132,900.0,806.0,28,58.53,0.3187250932524882,3.367295829986474,9296.0,0.3386454183266932
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28,17.54026944,0.7815125722053541,3.367295829986474,6664.0,0.0
424.0,3.1354942159291497,4.890349128221754,178.0,2.2491843162669305,822.0,750.0,7,39.004642284729314,0.30795847218064926,2.0794415416798357,2968.0,0.2664359861591695
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120,38.70028788,0.6193548187304898,4.795790545596741,37200.0,0.0
167.0,4.335982696172475,5.123963979403259,164.03,2.187174241482718,1007.3,770.1,14,32.90179472,0.40065949192331485,2.70805020110221,2338.0,0.5920859794821691
136.4,5.0912931971137105,4.842611042003125,171.6,2.4336133554004498,922.6,764.4,28,29.073134491999998,0.40490796590589984,3.367295829986474,3819.2000000000003,0.6781500707881075
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,90,39.48629052,0.5501432507122278,4.51085950651685,31410.0,0.0
213.76,4.595725727160092,3.239462458476589,181.74,2.0347056478384444,1066.0,785.52,56,47.13257936,0.5403460623076036,4.04305126783455,11970.56,0.36445263721234467
173.0,4.762173934797756,0.0,192.0,0.0,946.8,856.8,28,24.281965768,0.6643598386034658,3.367295829986474,4844.0,0.4013840830449827
310.0,0.0,4.969813299576001,168.0,2.3978952727983707,914.0,804.0,28,49.3,0.37086091896554263,3.367295829986474,8680.0,0.31567328918322296
108.3,5.096201182425903,0.0,203.5,0.0,938.2,849.0,3,2.331807832,0.7517546822403147,1.3862943611198906,324.9,0.5999261174732177
167.95,3.7630588522881876,5.1049146397432645,121.75,1.9050881545350582,1058.7,780.11,14,17.8229546,0.3256566542112916,2.70805020110221,2351.2999999999997,0.5507676670411384
143.0,5.135798437050262,4.969813299576001,191.0,2.1972245773362196,967.0,643.0,28,29.72331036,0.4197802105542811,3.367295829986474,4004.0,0.6857142857142857
252.1,4.585987366571318,4.338597076746545,193.8,2.2300144001592104,835.5,821.4,28,33.399596392,0.45621467852601993,3.367295829986474,7058.8,0.4065442561205273
160.0,4.859812404361672,4.812184355372417,182.0,2.0014800002101243,824.0,879.0,28,39.39665864,0.44390242819750175,3.367295829986474,4480.0,0.6097560975609756
297.16,0.0,4.775250456359692,174.8,2.3532782073095637,1022.8,753.45,28,47.401475,0.42150951479359744,3.367295829986474,8320.480000000001,0.2834338075717386
336.0,0.0,0.0,182.0,1.3862943611198906,986.0,817.0,28,44.86420332,0.5416666505456355,3.367295829986474,9408.0,0.0
229.68,0.0,4.780467127845082,195.23,1.9643112344262046,1028.1,757.63,14,22.31833812,0.5612637833123337,2.70805020110221,3215.52,0.3396964121435142
167.0,4.335982696172475,5.123963979403259,164.03,2.187174241482718,1007.3,770.1,56,53.46196904,0.40065949192331485,4.04305126783455,9352.0,0.5920859794821691
155.6,5.499215308914927,0.0,180.3,2.4595888418037104,1022.0,697.7,28,37.363393916,0.4517664632481468,3.367295829986474,4356.8,0.6101227762465548
145.0,4.762173934797756,4.787491742782046,184.0,1.9021075263969205,833.0,880.0,28,29.15794004,0.48421051357340755,3.367295829986474,4060.0,0.618421052631579
425.0,4.675628649636653,0.0,151.4,2.975529566236472,936.0,803.7,3,36.3009114,0.28496141003272335,1.3862943611198906,1275.0,0.2000752870318088
178.03,4.873669439023098,4.784152841516532,179.94,1.5195132049061133,1007.3,746.8,14,34.23937816,0.42196842572125726,2.70805020110221,2492.42,0.5825106113547358
272.8,5.20893955539682,0.0,185.7,0.0,1012.4,714.3,28,31.38150014,0.408401134629401,3.367295829986474,7638.400000000001,0.40004398504508465
295.8,0.0,0.0,185.7,0.0,1091.4,769.3,7,14.843728804,0.6277890254297152,2.0794415416798357,2070.6,0.0
198.6,4.893352133481524,0.0,192.0,0.0,978.4,825.5,90,38.074243671999994,0.5800604054362416,4.51085950651685,17874.0,0.4
375.0,4.551769409260976,0.0,126.6,3.1945831322991562,852.1,992.6,28,56.69561148,0.27005118877877154,3.367295829986474,10500.0,0.2000853242320819
182.04,3.833196224882175,4.811940423184356,170.21,2.2181159363675955,1059.4,780.65,56,43.49904084,0.4874004785693695,4.04305126783455,10194.24,0.47872401351583527
273.0,4.418840607796598,4.663439094112067,210.0,2.302585092994046,904.0,680.0,28,34.99,0.4565217292060494,3.367295829986474,7644.0,0.40652173913043477
162.0,5.3706380281276624,5.10594547390058,202.0,2.3978952727983707,820.0,680.0,28,30.647208199999998,0.37407406714677655,3.367295829986474,4536.0,0.7
387.0,3.044522437723423,4.553876891600541,157.0,2.534490149976828,938.0,845.0,7,41.66503468,0.3133732472380589,2.0794415416798357,2709.0,0.2275449101796407
491.0,3.295836866004329,4.820281565605037,210.0,1.5953389880545987,882.0,699.0,28,55.55108132,0.32812499487304697,3.367295829986474,13748.0,0.2328125
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28,36.93522932,0.4685138421029259,3.367295829986474,11116.0,0.0
165.0,0.019802627296179712,4.973763819320351,163.81,0.0,1005.6,900.9,14,16.87837248,0.5308337752087309,2.70805020110221,2310.0,0.4653099581969603
250.0,5.198497031265826,4.564348191467836,159.0,2.34660197841082,860.0,800.0,28,67.86512268,0.3028571370884355,3.367295829986474,7000.0,0.5238095238095238
286.3,5.307772525318792,0.0,144.7,2.501435951739211,1004.6,803.7,3,24.40055564,0.29700327797612314,1.3862943611198906,858.9000000000001,0.41235632183908044
194.68,0.0,4.620255823406132,165.62,2.1377104498038118,1006.4,905.9,3,12.45193656,0.5610433414280712,1.3862943611198906,584.04,0.34051490514905147
313.0,0.0,4.736198448394496,178.0,2.1972245773362196,1002.0,689.0,28,36.80422888,0.4178403657783952,3.367295829986474,8764.0,0.2652582159624413
133.0,5.303304908059076,0.0,192.0,0.0,927.4,839.2,7,13.664035367999999,0.5765765592619653,2.0794415416798357,931.0,0.6006006006006006
250.0,0.0,4.5715099844954565,191.84,1.8453002361560848,948.9,857.2,14,24.65566176,0.554948058811419,2.70805020110221,3500.0,0.2768087014377043
144.0,0.0,5.170483995038151,158.0,2.9444389791664403,943.0,844.0,28,15.41668336,0.4952977901160568,3.367295829986474,4032.0,0.54858934169279
203.5,4.917788743729904,0.0,185.7,0.0,1076.2,759.3,28,22.629981272,0.5474646065016331,3.367295829986474,5698.0,0.40005896226415094
469.0,4.772378104971998,0.0,137.8,3.502549875922443,852.1,840.5,56,69.29923276,0.23507334979404043,4.04305126783455,26264.0,0.19993176390310474
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90,54.27555072,0.3999999916666669,4.51085950651685,43200.0,0.0
294.0,4.672828834461906,4.919980925828125,207.0,1.9459101490553132,747.0,778.0,28,41.27,0.3861940226456339,3.367295829986474,8232.0,0.45149253731343286
218.23,4.018902367055242,4.82655218668264,140.75,2.558002204858551,1075.7,792.67,3,27.42046052,0.35484683335820416,1.3862943611198906,654.6899999999999,0.4498172192108913
261.0,4.61512051684126,4.3694478524670215,201.0,2.302585092994046,864.0,761.0,28,32.39847724,0.4578587595020784,3.367295829986474,7308.0,0.4054669703872437
297.16,0.0,4.775250456359692,174.8,2.3532782073095637,1022.8,753.45,100,56.7438748,0.42150951479359744,4.61512051684126,29716.000000000004,0.2834338075717386
250.0,0.0,4.5715099844954565,191.84,1.8453002361560848,948.9,857.2,56,39.64487,0.554948058811419,4.04305126783455,14000.0,0.2768087014377043
132.0,5.337538079701318,5.087596335232384,179.0,1.791759469228055,867.0,736.0,28,33.301690799999996,0.35799999284000017,3.367295829986474,3696.0,0.736
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3,13.22414968,0.5811209268105921,1.3862943611198906,1017.0,0.0
355.0,2.995732273553991,4.584967478670572,145.0,2.583997552432231,967.0,871.0,28,55.45455468,0.3078556197907512,3.367295829986474,9940.0,0.24628450106157113
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7,15.575262839999999,0.6133333128888896,2.0794415416798357,2100.0,0.0
313.3,5.572914199451162,0.0,175.5,2.2617630984737906,1046.9,611.8,56,64.90037588,0.3049522101659043,4.04305126783455,17544.8,0.4556038227628149
135.0,4.663439094112067,5.267858159063328,196.0,1.9459101490553132,965.0,643.0,28,21.91154728,0.45265587869155016,3.367295829986474,3780.0,0.6882217090069284
276.0,4.762173934797756,4.51085950651685,180.0,2.302585092994046,870.0,768.0,28,44.27814872,0.37344397565468934,3.367295829986474,7728.0,0.42738589211618255
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28,27.827251359999998,0.6193548187304898,3.367295829986474,8680.0,0.0
167.35,4.874433672915854,4.86460709299957,175.46,2.1736147116970854,1006.3,746.6,3,14.94094492,0.41200365341527573,1.3862943611198906,502.04999999999995,0.6070397069528259
190.68,0.0,4.839451481712757,162.14,2.1713368063840917,1090.0,804.01,14,21.063491799999998,0.5129713834164963,2.70805020110221,2669.52,0.39673500379650717
181.38,0.0,5.124023501441311,169.59,2.1471001901536506,1055.6,777.8,28,27.77209328,0.48678204062165853,3.367295829986474,5078.639999999999,0.47937656075088264
277.05,0.0,4.588939172877674,160.6,2.551786178627545,973.9,875.61,3,23.13881456,0.42890715658297307,1.3862943611198906,831.1500000000001,0.2600950753124666
143.0,4.882801922586371,5.1298987149230735,217.0,1.9459101490553132,891.0,672.0,28,26.42,0.490950215136873,3.367295829986474,4004.0,0.6764705882352942
272.8,4.664382045619938,4.416428061391214,209.7,2.302585092994046,904.0,679.7,28,37.171030112,0.45616705555433856,3.367295829986474,7638.400000000001,0.40656950184903196
157.0,5.4680601411351315,0.0,192.0,0.0,935.4,781.2,90,43.377003588,0.48854960588932306,4.51085950651685,14130.0,0.6005089058524173
159.0,5.236441962829949,0.0,176.0,2.4849066497880004,990.0,789.0,28,32.763899519999995,0.5086705055297542,3.367295829986474,4452.0,0.5404624277456648
304.0,4.343805421853684,0.0,228.0,0.0,932.0,670.0,365,55.260122448,0.5999999842105268,5.902633333401366,110960.0,0.2
277.19,4.593300013417604,3.2371085931292605,160.7,2.5006159434931803,1061.7,782.46,100,66.9481196,0.4022830149377171,4.61512051684126,27719.0,0.3061055899066263
246.83,0.0,4.836916626109569,143.3,2.5641798306825083,1086.8,800.89,100,66.42411784,0.3853082631467758,4.61512051684126,24683.0,0.33631792638003816
280.0,4.532599493153256,4.77912349311153,207.0,2.302585092994046,883.0,679.0,28,37.39,0.42244897097042916,3.367295829986474,7840.0,0.42857142857142855
139.6,5.349010480863555,0.0,192.0,0.0,1047.0,806.9,3,8.06342182,0.5501432507122278,1.3862943611198906,418.79999999999995,0.6
380.0,0.0,0.0,228.0,0.0,932.0,670.0,270,53.300631656,0.5999999842105268,5.602118820879701,102600.0,0.0
356.0,4.962844630259907,0.0,193.0,2.4849066497880004,801.0,778.0,28,36.46,0.38755019302108046,3.367295829986474,9968.0,0.285140562248996
133.0,5.303304908059076,0.0,192.0,0.0,927.4,839.2,28,27.874825204,0.5765765592619653,3.367295829986474,3724.0,0.6006006006006006
190.68,0.0,4.839451481712757,162.14,2.1713368063840917,1090.0,804.01,100,40.56876784,0.5129713834164963,4.61512051684126,19068.0,0.39673500379650717
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,71.98818916,0.3010309216282284,3.367295829986474,13580.0,0.0
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3,19.10537996,0.48854960588932306,1.3862943611198906,1179.0,0.0
323.7,5.648269764725942,0.0,183.8,2.424802725718295,942.7,659.9,56,80.19984832,0.3030502835441009,4.04305126783455,18127.2,0.4662819455894477
393.0,0.0,0.0,192.0,0.0,940.6,785.6,7,27.742445811999996,0.48854960588932306,2.0794415416798357,2751.0,0.0
200.0,5.303304908059076,0.0,190.0,0.0,1145.0,660.0,28,49.249270679999995,0.4749999881250003,3.367295829986474,5600.0,0.5
165.3,4.971201224850849,5.477717994914328,200.4,2.0918640616783932,883.2,652.6,28,32.84,0.3664959698885156,3.367295829986474,4628.400000000001,0.6976956839795172
168.88,3.76630335107874,4.830311739964974,158.33,2.4706386779902956,1080.8,796.15,56,39.14844728,0.47213357769096237,4.04305126783455,9457.279999999999,0.49640673922767253
425.0,4.675628649636653,0.0,153.5,2.8622008809294686,852.1,887.1,3,33.398217439999996,0.28891397912828953,1.3862943611198906,1275.0,0.2000752870318088
288.0,5.262690188904886,0.0,192.0,0.0,932.0,717.8,3,16.10960674,0.3999999916666669,1.3862943611198906,864.0,0.4
295.71,0.0,4.570992734186505,171.54,2.28949985344539,955.14,859.2,14,35.2322236,0.43832885043237896,2.70805020110221,4139.94,0.24438482177079343
159.0,0.0,5.236441962829949,176.0,2.4849066497880004,990.0,789.0,28,32.57,0.5086705055297542,3.367295829986474,4452.0,0.5404624277456648
154.8,5.2171073111224935,0.0,193.3,2.312535423847214,1047.4,696.7,28,18.287661424,0.5715552758262781,3.367295829986474,4334.400000000001,0.5422826729745712
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90,37.91428524,0.5800604054362416,4.51085950651685,29790.0,0.0
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.98740975999999,0.27969348123192567,3.367295829986474,14616.0,0.0
250.0,0.0,4.5715099844954565,191.84,1.8453002361560848,948.9,857.2,3,8.48744956,0.554948058811419,1.3862943611198906,750.0,0.2768087014377043
102.0,5.0369526024136295,0.0,192.0,0.0,887.0,942.0,7,7.675936308,0.7529411469434845,2.0794415416798357,714.0,0.6
375.0,4.551769409260976,0.0,126.6,3.1945831322991562,852.1,992.6,3,28.99936056,0.27005118877877154,1.3862943611198906,1125.0,0.2000853242320819
141.9,5.121580188047982,4.872904620630176,173.5,2.4765384001174837,882.6,785.3,28,44.61185510399999,0.395937918851257,3.367295829986474,3973.2000000000003,0.6761752624372431
389.9,5.247024072160486,0.0,145.9,3.1354942159291497,944.7,755.8,7,59.09498796,0.25202970716825523,2.0794415416798357,2729.2999999999997,0.3264812575574365
151.0,0.0,5.225746673713202,167.0,2.833213344056216,1074.0,678.0,28,13.45857152,0.4970237947314347,3.367295829986474,4228.0,0.5505952380952381
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28,20.87043852,0.7279999708800011,3.367295829986474,7000.0,0.0
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7,7.8393421199999995,0.8999999550000022,2.0794415416798357,1400.0,0.0
295.71,0.0,4.570992734186505,171.54,2.28949985344539,955.14,859.2,28,39.94134468,0.43832885043237896,3.367295829986474,8279.88,0.24438482177079343
295.0,4.672828834461906,4.919980925828125,206.0,2.4849066497880004,750.0,766.0,28,41.01,0.383612655798647,3.367295829986474,8260.0,0.4506517690875233
272.8,5.20893955539682,0.0,185.7,0.0,1012.4,714.3,7,19.765208492,0.408401134629401,2.0794415416798357,1909.6000000000001,0.40004398504508465
165.0,0.019802627296179712,4.973763819320351,163.81,0.0,1005.6,900.9,56,36.56291228,0.5308337752087309,4.04305126783455,9240.0,0.4653099581969603
